Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
2020-09-07 17:55:28,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-fslPrisma06/anat/sub-fslPrisma06_T2w_RPI_r_seg.nii.gz,159:198,2:3,78.3593022348819,2.415792211578158,-1.0287208620699588,2.151436971188014,-0.9583032759510607,0.9121965004717014,8.301529164626528,0.17333843749989408,12.033299607060645,0.3829836294130288,0.7218899246458472,0.02942389643095235,2.9785281319920296,1.6944232262955843,0.9755023430670094,0.008314831010458901,32.03631103391655
2020-09-07 17:55:31,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-balgrist03/anat/sub-balgrist03_T2w_RPI_r_seg.nii.gz,156:196,2:3,61.78786915050033,1.5938655129707087,-0.355192062717804,0.13594918660875832,-0.7248254201882004,2.3342935204840467,6.47802650200065,0.2472780033032148,12.214421137299164,0.4130848919947496,0.846048449607258,0.021549366395383747,1.121381881110453,0.8280536842723765,0.9607835396241584,0.017838363838227213,32.83060534943893
2020-09-07 17:56:22,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-geneva04/anat/sub-geneva04_T2w_RPI_r_seg.nii.gz,158:191,2:3,68.60481123075435,1.66145145680817,-0.1853874267094451,0.2479287535821975,12.64417767196971,3.6467033588007394,7.586228236446537,0.29421906067357173,11.519925700157414,0.4655568846550288,0.7479306584958753,0.04456505637957465,2.9626339254474736,1.4198879244512375,0.9698922638568396,0.009205647193434243,27.939345357467023
2020-09-07 17:56:51,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib03/anat/sub-oxfordFmrib03_T2w_RPI_r_seg.nii.gz,156:197,2:3,80.56740522648941,2.5855334237786676,1.572640406325998,0.6012688693278005,-11.514346678921768,0.3463917253732387,8.00781180198696,0.1523546484186293,12.778333505376565,0.45459764978007633,0.7775717144437309,0.024213988555865977,1.351980319521779,1.030329800114019,0.9713895855290507,0.009902220438949446,34.3055814301955
2020-09-07 17:57:00,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tokyoSkyra03/anat/sub-tokyoSkyra03_T2w_RPI_r_seg.nii.gz,159:200,2:3,66.08264492641261,2.2226514573678324,1.3948497773666773,0.30577981020101663,7.3049598796524595,3.8474008199542773,6.8297797499475,0.36185051434052856,12.425342470480162,0.5141024691477737,0.8322905853429412,0.030592270446989343,6.8537475587289896,1.859425522697701,0.9602887136726185,0.01380452135657664,33.96390486298236
2020-09-07 17:57:12,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-stanford06/anat/sub-stanford06_T2w_RPI_r_seg.nii.gz,162:200,2:3,67.39556433176732,2.0778514983757455,-0.9769512070573318,0.2638100418171816,1.161325338304148,0.9568266127911378,7.30643440211016,0.20815711701715897,11.766397870146427,0.21087704584273892,0.783062327977353,0.018699367860753175,1.2615101756618854,0.7851697074628493,0.9622120262784991,0.009604016335940926,31.215633570775978
2020-09-07 17:57:13,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tokyoIngenia03/anat/sub-tokyoIngenia03_T2w_RPI_r_seg.nii.gz,160:199,2:3,68.81650680925092,3.529580637623261,1.3457470725910845,0.7073944327132806,8.471346200929267,3.3812868039064137,7.207457060150221,0.38155027405689496,12.299017327688095,0.2958568242805946,0.8082745880850005,0.028978229668622034,1.4589172436179285,1.0597846365635766,0.9599157350931486,0.0135994233352731,32.42318697777428
2020-09-07 17:57:23,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vallHebron07/anat/sub-vallHebron07_T2w_RPI_r_seg.nii.gz,157:203,2:3,78.17955748109593,1.4207725413577939,2.709702681995951,0.2437248100164192,7.586344549926226,3.586391398449408,7.636304906283849,0.3721096902310794,13.05060377087692,0.6235587919385656,0.8061812805988441,0.040462868073235625,6.335805270557503,1.6586454368312464,0.9670808832576608,0.01135422780355431,38.051958472304044
2020-09-07 17:57:23,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mniPilot1/anat/sub-mniPilot1_T2w_RPI_r_seg.nii.gz,159:194,2:3,73.00826397670322,0.9269122705923016,2.3099917586387027,0.07347265449366562,-3.395513617360316,2.0613035213861366,8.024560634565214,0.1318975828918316,11.563797937486868,0.25535429844087115,0.7186054026755758,0.025443935905715087,3.133783210102175,2.034005061908155,0.966957495668838,0.01119471289869383,28.892940104309382
2020-09-07 17:57:25,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vuiisAchieva02/anat/sub-vuiisAchieva02_T2w_RPI_r_seg.nii.gz,157:200,2:3,82.17937220712908,1.5949598233018436,1.5109284483758345,0.08415726534547377,1.1241066526571868,1.5403251432781335,7.783871916954643,0.3330493173831054,13.474286632555742,0.7474298831898281,0.8113152854588642,0.03857046113575989,1.2868858704582118,0.7799151992698334,0.9678765671479321,0.01085610352138387,35.23180979911719
