Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,MEAN(area),STD(area),MEAN(angle_AP),STD(angle_AP),MEAN(angle_RL),STD(angle_RL),MEAN(diameter_AP),STD(diameter_AP),MEAN(diameter_RL),STD(diameter_RL),MEAN(eccentricity),STD(eccentricity),MEAN(orientation),STD(orientation),MEAN(solidity),STD(solidity),SUM(length)
2020-09-07 17:55:41,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mgh05/anat/sub-mgh05_T1w_RPI_r_seg.nii.gz,78:109,2:3,78.72134466235556,2.0123870066762497,0.9341802820515488,0.7911679817577796,-12.313338683816804,1.452896858995003,8.284173403836007,0.255956543531256,12.078324725614996,0.25591546123307507,0.7258459823039751,0.031021475173523626,2.9785574886775708,1.575772361251364,0.9759040248580649,0.010559745025189271,32.77239517182615
2020-09-07 17:55:42,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-pavia03/anat/sub-pavia03_T1w_RPI_r_seg.nii.gz,96:124,2:3,64.10104985629559,4.142361323557319,-4.408876139748201,0.7430561074823406,5.3595832844390445,0.6691468023806644,7.350838827372506,0.5863917038952116,10.95738670676518,0.36955768469807937,0.7337126794115622,0.06451091802678216,2.0567939790207506,1.394360399439726,0.9766259057090301,0.00902778818922603,29.218273858570615
2020-09-07 17:55:48,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mniPilot1/anat/sub-mniPilot1_T1w_RPI_r_seg.nii.gz,116:144,2:3,65.95855990759122,2.4478772880155435,2.1091900991104007,0.04996102584599519,-2.3559438947577385,1.0133986742458378,7.610319060203456,0.265771645791525,10.9732193120932,0.3533918117980491,0.7175998766590936,0.036275401822547446,2.5933284763495568,2.1097352909371003,0.9734843519042207,0.012365729976491765,29.048778100879655
2020-09-07 17:55:53,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vallHebron03/anat/sub-vallHebron03_T1w_RPI_r_seg.nii.gz,101:133,2:3,59.700234246778194,2.9900366959379916,-0.11524323078269463,0.519838625518522,14.581972809487361,0.07992329058837683,6.933817904714928,0.3064914850838315,10.80669698212786,0.6359499786763071,0.7608548106997021,0.04817830193414192,1.461775088647899,1.0366939289663606,0.9718052534436675,0.013929700182237836,34.09987195076071
2020-09-07 17:56:01,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vuiisAchieva02/anat/sub-vuiisAchieva02_T1w_RPI_r_seg.nii.gz,109:143,2:3,76.90558546567661,3.049450598846761,1.1205985090278898,0.10052305226354034,1.6223932169729391,1.2649168635562507,7.397313144805995,0.18709695411589305,13.20540715069182,0.32479160803812684,0.8279296760775596,0.01179900846272684,2.954896967363667,1.1939749340819492,0.9738579624692282,0.013355888277950017,35.02934845271483
2020-09-07 17:56:02,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-brnoUhb08/anat/sub-brnoUhb08_T1w_RPI_r_seg.nii.gz,112:138,2:3,72.45840099827005,4.126835384833712,0.3833057676595787,0.06612121353831617,8.468702402828919,0.974653206662653,7.310509932248946,0.2515470151152446,12.591340905749574,0.5331074839540336,0.8126149290223726,0.021755955789008907,3.6746828778783085,1.5084818946834646,0.9703535132211352,0.012888501881766752,27.302402864185378
2020-09-07 17:56:07,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib05/anat/sub-oxfordFmrib05_T1w_RPI_r_seg.nii.gz,93:125,2:3,70.15986519077661,2.27893905155698,-1.4162773899660095,0.28105553127096566,-10.460716103105431,2.1848281946103048,7.830001473193089,0.20039755795904976,11.338908912684072,0.21113769974557173,0.722383150033659,0.021544600959252303,2.0302602805983976,1.4507071321933391,0.975193236545156,0.008421747839082703,33.59437034327692
2020-09-07 17:56:11,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-milan01/anat/sub-milan01_T1w_RPI_r_seg.nii.gz,192:222,2:3,70.55246587750287,2.147433658273921,1.1703376919956336,0.33065391491836216,-11.5987005830615,0.9360500508896935,7.401841409074012,0.3990344421256384,12.15771601952691,0.4658010212684722,0.7889972883996328,0.04070433153539749,4.265542730983467,2.5671207275425014,0.9638882130782194,0.015059065620972896,31.657899257272415
2020-09-07 17:56:11,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-beijingVerio03/anat/sub-beijingVerio03_T1w_RPI_r_seg.nii.gz,91:126,2:3,63.5254561566484,2.559531713986774,-0.4311697684244291,0.34638830101836693,-5.054193794866665,0.37416277957010613,7.838346204327177,0.259822942216078,10.210067765933287,0.28514696763385494,0.6378318148204954,0.04006391545169519,2.267670030790553,2.1917738281786283,0.982592116186093,0.00935045415865102,36.14298712835703
2020-09-07 17:56:14,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tehranS02/anat/sub-tehranS02_T1w_RPI_r_seg.nii.gz,111:139,2:3,82.91625338895876,2.5154156286520277,-2.3200911066500085,0.4219344310552754,-4.626322508826148,1.2223610616956742,8.45509677166002,0.22756192027320185,12.400393991418502,0.5220759455277337,0.7277761126351858,0.03878479342486089,2.2211906025331634,1.6091675720727001,0.9763989077167433,0.009706128363416259,29.126176157935
2020-09-07 17:56:16,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-cardiff05/anat/sub-cardiff05_T1w_RPI_r_seg.nii.gz,123:150,2:3,68.07473082162953,2.390206472999135,-0.11242587424823777,1.2381378070751046,12.377596187549145,0.3539705068383305,7.841746984951462,0.21708100196464408,10.925535742263577,0.4791530941219866,0.6917765939358799,0.043547141925091154,1.7693857469562426,1.5190874837255846,0.9763712455032899,0.00829581788298453,28.673664523354294
2020-09-07 17:56:17,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mgh01/anat/sub-mgh01_T1w_RPI_r_seg.nii.gz,94:125,2:3,67.64928286636061,2.283611298956412,2.3739968863139658,0.7541596304669106,-4.100653803940219,1.370026014133714,7.556833426088403,0.25017318611376127,11.275368829717612,0.5917349311454403,0.736041241875261,0.05042231802302692,2.4755046157325156,2.117241490303599,0.9734271752328636,0.009374272912883955,32.12171477281035
2020-09-07 17:56:23,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordOhba05/anat/sub-oxfordOhba05_T1w_RPI_r_seg.nii.gz,94:125,2:3,80.60491851564755,3.9357772832048368,0.3549039268201871,0.1423517650870386,-4.327591600897733,1.846222098670575,7.870063298473779,0.36735856221692964,12.968219213796555,0.3434494945897722,0.7933238286028461,0.025192137491186574,1.4432809230095218,1.250041506277027,0.970500288118155,0.009734986360678094,32.10903670936738
2020-09-07 17:56:30,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-amu04/anat/sub-amu04_T1w_RPI_r_seg.nii.gz,114:141,2:3,60.804817107318534,1.9356000509920321,-0.27125912973341,0.09730504404208469,-4.4690017941200955,0.9928669469577185,7.147451885043256,0.2367659417626833,10.766839683860075,0.526836214904379,0.743042956194269,0.04297096985114442,1.353000618974899,1.3303402229693388,0.9730417711322806,0.015347344772193227,28.090006321936777
2020-09-07 17:56:31,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-fslAchieva01/anat/sub-fslAchieva01_T1w_RPI_r_seg.nii.gz,97:135,2:3,68.91349166484011,2.069730834719435,1.7394564935445065,0.1271761795555256,-7.297261069156969,0.1537941223394508,7.612839395111841,0.3446597864706787,11.50960625961629,0.6531280571086482,0.741050939052905,0.06397810475742027,1.8450969039140837,1.6514397430516674,0.9711899234392241,0.012077455548594341,39.33682940986309
2020-09-07 17:56:39,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-amu05/anat/sub-amu05_T1w_RPI_r_seg.nii.gz,121:149,2:3,70.71656299299985,1.8921786841248862,-0.5727815146410309,0.12173675248152432,6.862564146369642,1.886893621626643,7.311811947671525,0.2210383071338893,12.23587533640487,0.240158199576435,0.8009454378308226,0.01880716439755392,2.688676403633634,1.1577617538023601,0.9721897291760067,0.012672481535224,29.227124497635508
2020-09-07 17:56:42,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-amu02/anat/sub-amu02_T1w_RPI_r_seg.nii.gz,105:131,2:3,67.47574637552145,1.7993206237247166,-1.6630595279804528,0.13921090350359142,-16.693399740749054,1.8894386859935137,7.559102346374743,0.21450332039899153,11.35198306144049,0.216471936843821,0.7447759912062111,0.02402647900614154,4.197681978032713,1.8954618087215962,0.9724187281905263,0.012296715912357538,28.217800659138824
2020-09-07 17:56:47,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-pavia04/anat/sub-pavia04_T1w_RPI_r_seg.nii.gz,125:158,2:3,54.52446607548517,5.482604048347302,-2.1966069985590657,0.8994166203133429,14.341190864042765,4.910606563110356,6.35614085041389,0.6191374743505508,10.915923598086321,0.4680526737428142,0.8080038200901835,0.04525887286220233,4.346845982943432,3.688412747764712,0.9525082622698453,0.017826246098869354,35.264813944487386
2020-09-07 17:56:52,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mgh02/anat/sub-mgh02_T1w_RPI_r_seg.nii.gz,117:139,2:3,58.58029691780075,1.3933938293774475,-2.881294109949931,0.24631964957795777,-7.38615911848481,1.7695063241368212,7.105947355013146,0.15430287147913874,10.361358071748954,0.30120271391442216,0.7258124633218334,0.028534547005938497,4.67555156113042,1.8556837567757059,0.9751178390669317,0.01205863221423606,23.233411725835627
2020-09-07 17:56:56,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mpicbs01/anat/sub-mpicbs01_T1w_RPI_r_seg.nii.gz,122:149,2:3,63.729009506387094,2.5958357174628772,1.8394649885492655,0.005309412424663394,-1.5767926513696866,1.9288428777348008,7.558737022665542,0.23983387771984613,10.710448563084228,0.4738620393080217,0.7037931861895274,0.046020115576435316,1.9616779378713545,1.657568080656533,0.9752155961705815,0.011666448018328297,28.040955345597162
2020-09-07 17:57:01,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-cmrra05/anat/sub-cmrra05_T1w_RPI_r_seg.nii.gz,118:142,2:3,61.8661070988186,2.1820702226386173,-0.7403987111697429,0.4473996807331605,21.33682025663646,1.1034938146537183,6.219884205285367,0.2922267407465689,12.639972557799576,0.5643083079040524,0.8684131629092868,0.02302791965016165,2.3005169338955715,1.298944796619871,0.9579157320794738,0.016153480517381694,26.849229132054816
2020-09-07 17:57:11,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tehranS03/anat/sub-tehranS03_T1w_RPI_r_seg.nii.gz,120:148,2:3,65.51156001792648,1.7091630500151256,1.4785033909729346,0.121195124907551,-12.930434734646495,0.8222044796871466,7.936582014730862,0.25823982165958825,10.460294886101268,0.49644179348655226,0.6426677388340715,0.06503232237618578,3.9129279474183547,2.384510409487433,0.9790267016281414,0.00895461711700667,29.767851003497817
2020-09-07 17:57:15,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib06/anat/sub-oxfordFmrib06_T1w_RPI_r_seg.nii.gz,114:141,2:3,72.12154960244393,2.9140780810644253,1.0791657069502736,0.5934345992542984,-12.284103039706528,1.4356414712063104,8.10631685706352,0.23757682359485352,11.293803763214573,0.589626761061852,0.6889926601303344,0.058769194712794036,4.241439144425345,1.8629435154115062,0.976400734604327,0.012089149556674509,28.67256512133344
2020-09-07 17:57:21,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vuiisIngenia05/anat/sub-vuiisIngenia05_T1w_RPI_r_seg.nii.gz,98:127,2:3,78.37750980325943,2.057060977012441,0.5770652319845901,0.8714822340752083,3.622468255695989,3.1445290461225595,8.217615771668182,0.20538688862695417,12.107560724953967,0.18238022601563972,0.7336527305496178,0.019056487301368785,7.310417080534065,2.5041053777166713,0.972923784820993,0.01218727616865306,30.110831159528036
2020-09-07 17:57:22,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mountSinai05/anat/sub-mountSinai05_T1w_RPI_r_seg.nii.gz,100:136,2:3,70.15084445384859,2.4319709714835835,-0.5224452682321916,0.3100568249214398,8.71884741851783,1.2717827051275086,7.8768926586852706,0.25826461359488695,11.25937098262484,0.34337676473541245,0.7116942375127013,0.036504405829858186,1.8244053780328988,1.3685886611245863,0.9774002469486032,0.009648779216466292,37.44432759774769
2020-09-07 17:57:24,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-cmrrb05/anat/sub-cmrrb05_T1w_RPI_r_seg.nii.gz,105:138,2:3,71.60858384647605,3.438609285147287,1.1660086817946005,0.6988606866929364,-1.6433383503277597,1.244935398859709,7.734477179230779,0.4199333543860082,11.830253781192951,0.5652152628090987,0.7503916783386368,0.05291766165565385,2.2157223986478174,1.6730145969770163,0.9740058001395868,0.014834692269473052,34.03162231146369
2020-09-07 17:57:25,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib01/anat/sub-oxfordFmrib01_T1w_RPI_r_seg.nii.gz,95:130,2:3,65.704382788082,6.115628017420248,0.5446381368860997,2.9938130211903733,-4.481110945417458,4.757954798394581,7.280456762487152,0.7446837114012093,11.452119585742244,0.8005968277331384,0.758603046537759,0.07339462471577528,12.232762255243744,5.32092044720074,0.9682049977289692,0.013460953861067375,36.28834788808391
2020-09-07 17:57:26,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib02/anat/sub-oxfordFmrib02_T1w_RPI_r_seg.nii.gz,100:134,2:3,79.07937848982564,2.833483191836384,-2.3678827052710587,0.04305383006563306,-3.277312239862438,0.9081103695622165,7.837440050273834,0.21219779703170907,12.810647852697807,0.48423311662195717,0.7892264917955594,0.024475664067803844,2.038422963334225,1.43004600560615,0.9701658008824101,0.010752719570270384,35.09173427298168
2020-09-07 17:57:27,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-hamburg01/anat/sub-hamburg01_T1w_RPI_r_seg.nii.gz,72:109,2:3,72.11870006595298,2.7499734654909638,-2.404230099400584,0.47915203283045,-4.855231333931394,0.348358559652157,7.54741649044924,0.25250629150590775,12.05377008080526,0.6382761672475534,0.7753064770020616,0.03888545992500381,4.601577575596258,2.3377231525808253,0.973736074840791,0.012004319474579403,38.17250066873821
2020-09-07 17:57:33,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-stanford03/anat/sub-stanford03_T1w_RPI_r_seg.nii.gz,107:139,2:3,64.10293451881502,2.2884676246908886,1.5688981096322192,0.8182588719087217,-6.357388311424869,0.5356994813973465,7.144708849788141,0.26859019969090875,11.397090400741742,0.3683734765808923,0.7766507287423846,0.0318941234617216,4.627212919242242,2.54683929494778,0.9678219941358828,0.014886065162947928,33.221516672428116
2020-09-07 17:57:36,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-cmrra01/anat/sub-cmrra01_T1w_RPI_r_seg.nii.gz,101:134,2:3,70.80416786000384,2.088800531271275,-0.014217645450923059,0.9149540596962504,7.853780380487016,0.39686971386162523,7.842217401521613,0.2639638134965919,11.48641834236061,0.49109850975314373,0.7263787711029746,0.040988084426733115,1.9287243984295586,1.2304373445113899,0.9661408105346077,0.010735548953268002,34.32717278223789
2020-09-07 17:57:38,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-balgrist05/anat/sub-balgrist05_T1w_RPI_r_seg.nii.gz,100:131,2:3,66.06725566125745,2.118752739805076,0.40974686401005783,0.10605031768691656,5.758938418930595,0.13556946558443328,7.131587004868418,0.1896783517154161,11.72410406596589,0.3818056454825873,0.79221262196061,0.022712985951696758,1.9856220747268802,1.7874441142347675,0.9725052696551888,0.01592412203673603,32.16329675568767
2020-09-07 17:57:39,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vallHebron02/anat/sub-vallHebron02_T1w_RPI_r_seg.nii.gz,83:111,2:3,69.57640192417311,2.748554741205167,1.8160459064449856,0.5371682612346893,0.17477041051352604,0.7228018911086206,8.18722971364354,0.38059608120618016,10.816750789363308,0.3607161996570281,0.6472266434500912,0.058605501748083655,2.7934957422880733,2.1560216675776958,0.9704948718643228,0.012029460769441192,29.018296311822308
2020-09-07 17:57:46,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mniS08/anat/sub-mniS08_T1w_RPI_r_seg.nii.gz,112:144,2:3,72.97614042223138,2.1549075204539103,-0.6184443582930604,0.3832264906448618,-0.9442613142730598,0.8652605792404698,8.193452684264678,0.09137325625845638,11.337456293048112,0.28191932022342053,0.690308616317802,0.018182590379220098,1.8274625125849824,1.1098832052408425,0.9803274367955546,0.008463152807165912,33.01090913831489
2020-09-07 17:57:47,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mniS06/anat/sub-mniS06_T1w_RPI_r_seg.nii.gz,99:130,2:3,84.25479148086232,2.634051575313719,0.07109928177662357,0.4501152350118368,-1.1705514719467376,0.7118711579305023,8.2545626412104,0.2595785500841719,13.047012087584942,0.5688975526011355,0.7710723532543526,0.034840528720829364,1.0704268455391248,1.0182895785654633,0.961605835852384,0.010885832148098238,32.01016372528629
2020-09-07 17:57:47,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-nwu05/anat/sub-nwu05_T1w_RPI_r_seg.nii.gz,102:135,2:3,72.13394716018487,2.09794329737755,-0.8791780416777035,1.6152354908090216,-0.5980774213065304,1.6860352744568912,8.284432364607373,0.30524318149221114,11.051693809720783,0.26106994052258725,0.6579091251514663,0.049028404485192585,3.26554088552421,2.503716995208826,0.9732778670549069,0.01241327550991168,34.03412246623168
2020-09-07 17:57:48,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mpicbs07/anat/sub-mpicbs07_T1w_RPI_r_seg.nii.gz,98:128,2:3,72.99698685939718,3.0209424475996753,-1.705591583380397,0.15101606661498812,4.002097209985768,2.099818055021184,7.564153094790053,0.3503265891323602,12.290106621702593,0.580913269749983,0.7838586516733979,0.039324030720465745,3.16580698921418,1.9668397932730655,0.9655324464107041,0.013277069557796454,31.11078945731917
2020-09-07 17:57:49,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mpicbs02/anat/sub-mpicbs02_T1w_RPI_r_seg.nii.gz,122:149,2:3,68.99478461130698,1.650988844453326,-0.039221917292713626,0.6009516348538352,2.6424974580100367,1.7977099098746827,8.208151092803574,0.2250231547554096,10.671170294435232,0.2274342443983388,0.6363027599958022,0.03969744957244032,4.938427704215036,3.7757086723357522,0.9709578752787619,0.01240995566918325,28.0452507706225
2020-09-07 17:57:51,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-unf04/anat/sub-unf04_T1w_RPI_r_seg.nii.gz,91:125,2:3,71.45504281903301,4.930890990991305,0.6965077680242049,0.13587032753296507,-0.8556760281831906,2.6155490118057774,7.14524566227133,0.5524042756777418,12.793100190697356,0.3420094658671568,0.8267616029035915,0.034487494033045775,3.1827909134720573,1.7301229447633228,0.9512125504572042,0.01758067657989294,35.0431271721716
2020-09-07 17:57:53,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordOhba02/anat/sub-oxfordOhba02_T1w_RPI_r_seg.nii.gz,93:124,2:3,74.01545500899357,2.5319948081682857,-1.861161866992803,0.30242547137881504,3.5942940733347326,1.1293543023580392,7.745268088762405,0.32987674712612114,12.12878970943941,0.6808045915555787,0.7633835289466733,0.0470656565913095,2.2627229266633755,1.4253661790962702,0.9632288593032233,0.01172643378237651,32.08673253425438
2020-09-07 17:57:54,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-beijingVerio04/anat/sub-beijingVerio04_T1w_RPI_r_seg.nii.gz,86:121,2:3,64.92481251758018,2.7689103132266295,-3.209940963678706,1.191571909008563,-1.0225528614327273,0.7190681770832926,7.416903248562956,0.34178739816267856,11.072201997322118,0.2549278746233508,0.7402089220337963,0.033456721388246034,1.56234566247388,1.2902789297846602,0.9785157862979772,0.013240833349799027,36.07299337265431
2020-09-07 17:57:55,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-brnoUhb01/anat/sub-brnoUhb01_T1w_RPI_r_seg.nii.gz,108:141,2:3,64.9181780175452,2.952787141221528,0.07129009527475452,0.3432642551021469,9.438424115305757,0.5993364126270753,6.818194265724246,0.43361235570604456,12.016101224419131,0.498059729580046,0.8197597525534809,0.03648478320456315,2.082573777184477,1.3110595817610249,0.9717642340470001,0.014937987608734828,34.46924459209096
