Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2020-09-07 17:57:39,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-balgrist03/anat/t1map.nii.gz,1:13,2:5,white matter,759.4032002787951,0.001216334100486152,0.00041324644661915397
2020-09-07 17:57:45,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-fslPrisma06/anat/t1map.nii.gz,4:16,2:5,white matter,935.6265270804307,0.0011896897943601086,0.00024639659701030465
2020-09-07 17:58:41,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-geneva04/anat/t1map.nii.gz,4:15,2:5,white matter,699.2909427414642,0.001533306384242678,0.000573790227120608
2020-09-07 17:59:47,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-vuiisAchieva02/anat/t1map.nii.gz,3:16,2:5,white matter,1003.7684819100092,0.0010553763531420046,0.00016673635398146608
2020-09-07 18:00:06,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-oxfordFmrib03/anat/t1map.nii.gz,1:13,2:5,white matter,893.5859312192854,0.0013182889904179837,0.0002778744218061944
2020-09-07 18:00:19,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tokyoSkyra03/anat/t1map.nii.gz,4:16,2:5,white matter,823.1582709889844,0.0011484928977191346,0.0002793782477353234
2020-09-07 18:00:32,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-stanford06/anat/t1map.nii.gz,8:19,2:5,white matter,753.5268396707111,0.001504234421273684,0.00034000358161082896
2020-09-07 18:00:50,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-mniPilot1/anat/t1map.nii.gz,4:15,2:5,white matter,802.5855015394997,0.0012965727727620813,0.00029343257192296845
2020-09-07 18:00:51,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-tokyoIngenia03/anat/t1map.nii.gz,4:16,2:5,white matter,787.7478237549196,0.0011681579345337789,0.00020800757229293756
2020-09-07 18:00:57,git-master-c7ec03543192a110e3e3177ae7c4ecefb97600cf,/scratch/jcohen/results_multi/data_processed/sub-pavia03/anat/t1map.nii.gz,4:15,2:5,white matter,735.0498482447164,0.0014321959893544478,0.0003548808803741774
